engine,model,mode,seed,dataset,latency_ms,speedup,hit_rate,waste
reactive_prefix_cache,Gemma-2B,semantic,42,ag_news,98.59,1.045,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,alpaca_eval,77.44,1.0008,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,banking77,79.11,1.0502,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,cnn_dailymail,440.77,0.8798,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,daily_dialog,122.6,1.0427,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,dolly,119.8,1.0298,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,oasst1,130.61,1.0435,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,samsum,190.0,1.0089,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,ultrachat,337.31,0.88,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,42,xsum,363.74,0.8799,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,ag_news,107.43,1.0512,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,alpaca_eval,80.75,0.9789,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,banking77,78.82,1.0463,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,cnn_dailymail,431.33,0.879,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,daily_dialog,124.56,1.0438,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,dolly,128.93,1.0012,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,oasst1,154.37,1.0016,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,samsum,186.91,0.9858,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,ultrachat,343.28,0.8799,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,123,xsum,337.72,0.9798,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,ag_news,102.41,1.0232,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,alpaca_eval,78.7,1.0206,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,banking77,79.14,1.0207,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,cnn_dailymail,428.1,0.8804,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,daily_dialog,136.38,1.0396,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,dolly,116.88,0.9858,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,oasst1,137.23,1.011,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,samsum,170.61,1.0342,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,ultrachat,345.4,0.8801,0.35,0.003
reactive_prefix_cache,Gemma-2B,semantic,456,xsum,342.68,0.8801,0.35,0.003
reactive_prefix_cache,GPT-2,raw,42,ag_news,18.57,0.8703,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,alpaca_eval,20.74,0.9216,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,banking77,13.76,1.0653,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,cnn_dailymail,23.02,0.8918,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,daily_dialog,21.04,0.7002,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,dolly,22.01,0.8579,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,oasst1,19.16,0.9896,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,samsum,16.89,0.8919,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,ultrachat,19.55,1.0072,0.0,0.108
reactive_prefix_cache,GPT-2,raw,42,xsum,21.98,0.918,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,ag_news,18.98,0.8714,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,alpaca_eval,16.42,1.0323,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,banking77,17.17,0.972,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,cnn_dailymail,21.73,0.9091,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,daily_dialog,18.93,0.8148,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,dolly,20.56,0.8982,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,oasst1,21.71,0.8808,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,samsum,17.09,1.1005,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,ultrachat,21.15,0.8676,0.0,0.108
reactive_prefix_cache,GPT-2,raw,123,xsum,20.09,0.9662,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,ag_news,18.01,0.8947,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,alpaca_eval,19.48,0.9317,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,banking77,13.43,1.1228,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,cnn_dailymail,25.19,0.8342,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,daily_dialog,14.31,1.0199,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,dolly,22.23,0.8747,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,oasst1,23.61,0.8003,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,samsum,18.24,1.132,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,ultrachat,22.92,0.8894,0.0,0.108
reactive_prefix_cache,GPT-2,raw,456,xsum,21.55,0.9757,0.0,0.108
reactive_prefix_cache,GPT-2,templated,42,ag_news,16.44,1.1699,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,alpaca_eval,16.22,0.9219,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,banking77,18.61,0.9673,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,cnn_dailymail,26.06,0.9263,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,daily_dialog,24.56,0.8232,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,dolly,24.2,0.7595,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,oasst1,24.44,0.8198,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,samsum,24.49,0.8519,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,ultrachat,23.17,0.9264,0.6,0.0
reactive_prefix_cache,GPT-2,templated,42,xsum,23.67,0.915,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,ag_news,21.82,0.8775,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,alpaca_eval,23.48,0.6777,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,banking77,23.68,0.7996,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,cnn_dailymail,26.36,0.9014,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,daily_dialog,18.35,1.0613,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,dolly,19.86,0.9581,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,oasst1,20.92,0.9721,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,samsum,22.81,0.8703,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,ultrachat,24.98,0.8661,0.6,0.0
reactive_prefix_cache,GPT-2,templated,123,xsum,24.93,0.871,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,ag_news,16.62,1.0095,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,alpaca_eval,26.18,0.8034,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,banking77,25.43,0.7989,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,cnn_dailymail,26.18,0.908,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,daily_dialog,22.25,0.8861,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,dolly,25.73,0.7261,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,oasst1,26.53,0.7777,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,samsum,25.81,0.715,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,ultrachat,25.98,0.8452,0.6,0.0
reactive_prefix_cache,GPT-2,templated,456,xsum,28.91,0.7257,0.6,0.0
reactive_prefix_cache,GPT-2,semantic,42,ag_news,20.85,0.8791,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,alpaca_eval,22.53,0.7623,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,banking77,22.32,0.8799,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,cnn_dailymail,24.47,0.8848,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,daily_dialog,15.12,1.2921,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,dolly,20.09,0.9769,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,oasst1,17.15,1.0745,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,samsum,16.9,1.1486,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,ultrachat,23.5,0.7978,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,42,xsum,23.05,0.8399,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,ag_news,21.94,0.6876,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,alpaca_eval,15.02,1.0988,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,banking77,19.49,0.8808,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,cnn_dailymail,24.82,0.8768,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,daily_dialog,21.4,0.7656,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,dolly,21.02,0.6717,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,oasst1,22.83,0.8498,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,samsum,19.98,0.8494,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,ultrachat,22.55,0.878,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,123,xsum,23.03,0.8726,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,ag_news,21.82,0.8524,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,alpaca_eval,19.79,0.9527,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,banking77,14.44,1.098,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,cnn_dailymail,25.43,0.8568,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,daily_dialog,23.55,0.6981,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,dolly,16.55,0.9879,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,oasst1,22.96,0.7805,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,samsum,23.09,0.8002,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,ultrachat,24.37,0.8086,0.35,0.003
reactive_prefix_cache,GPT-2,semantic,456,xsum,22.83,0.8293,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,ag_news,62.04,0.8983,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,alpaca_eval,52.71,0.9004,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,banking77,69.21,0.707,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,cnn_dailymail,255.34,0.9005,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,daily_dialog,81.83,0.8273,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,dolly,78.67,0.8984,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,oasst1,92.36,0.829,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,samsum,112.8,0.9018,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,ultrachat,200.92,0.9002,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,42,xsum,211.35,0.9002,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,ag_news,66.94,0.9,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,alpaca_eval,67.75,0.8278,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,banking77,69.24,0.7026,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,cnn_dailymail,254.25,0.8978,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,daily_dialog,76.85,0.8937,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,dolly,80.1,0.8995,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,oasst1,107.97,0.8983,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,samsum,113.85,0.9006,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,ultrachat,203.25,0.8993,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,123,xsum,214.55,0.9001,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,ag_news,62.75,0.8993,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,alpaca_eval,53.57,0.8936,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,banking77,55.02,0.8967,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,cnn_dailymail,251.99,0.8973,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,daily_dialog,81.88,0.8977,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,dolly,72.58,0.9042,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,oasst1,92.59,0.8984,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,samsum,103.96,0.8998,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,ultrachat,207.88,0.8981,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,raw,456,xsum,197.24,0.8976,0.0,0.108
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,ag_news,80.47,1.1542,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,alpaca_eval,60.02,1.2946,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,banking77,61.55,1.2655,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,cnn_dailymail,268.88,1.0397,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,daily_dialog,82.15,1.2601,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,dolly,86.16,1.2059,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,oasst1,92.16,1.2099,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,samsum,125.24,1.1795,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,ultrachat,215.24,1.0744,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,42,xsum,225.53,1.0669,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,ag_news,73.86,1.3239,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,alpaca_eval,78.38,0.9913,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,banking77,77.87,1.0043,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,cnn_dailymail,267.29,1.0426,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,daily_dialog,82.94,1.2861,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,dolly,99.94,1.0698,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,oasst1,119.84,1.0835,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,samsum,122.45,1.1954,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,ultrachat,214.81,1.0918,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,123,xsum,226.88,1.0819,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,ag_news,80.16,1.1782,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,alpaca_eval,68.4,1.1149,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,banking77,61.57,1.2606,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,cnn_dailymail,266.24,1.0374,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,daily_dialog,87.8,1.264,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,dolly,80.57,1.2189,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,oasst1,99.55,1.205,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,samsum,111.45,1.2417,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,ultrachat,219.54,1.0728,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,templated,456,xsum,211.01,1.0719,0.6,0.0
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,ag_news,68.57,0.9772,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,alpaca_eval,77.6,0.7198,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,banking77,61.58,0.8506,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,cnn_dailymail,288.27,0.8777,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,daily_dialog,89.71,0.8984,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,dolly,97.92,0.7793,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,oasst1,92.7,0.9686,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,samsum,133.57,0.8795,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,ultrachat,225.84,0.8794,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,42,xsum,233.59,0.8806,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,ag_news,73.48,1.0295,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,alpaca_eval,62.18,0.884,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,banking77,77.25,0.8033,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,cnn_dailymail,286.59,0.8802,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,daily_dialog,82.81,0.9935,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,dolly,88.72,0.9116,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,oasst1,115.55,0.9069,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,samsum,132.65,0.8772,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,ultrachat,225.62,0.8792,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,123,xsum,239.6,0.8817,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,ag_news,69.57,0.9904,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,alpaca_eval,61.07,1.0648,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,banking77,80.56,0.6504,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,cnn_dailymail,282.42,0.8797,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,daily_dialog,89.23,0.9922,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,dolly,80.53,0.9875,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,oasst1,99.97,0.9478,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,samsum,116.58,0.9288,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,ultrachat,228.61,0.8794,0.35,0.003
reactive_prefix_cache,Qwen2.5-1.5B,semantic,456,xsum,218.82,0.8803,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,raw,42,ag_news,50.73,0.9006,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,alpaca_eval,38.6,0.8999,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,banking77,42.5,0.8091,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,cnn_dailymail,170.17,0.9008,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,daily_dialog,58.03,0.91,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,dolly,56.33,0.8967,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,oasst1,65.73,0.9012,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,samsum,85.72,0.8997,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,ultrachat,136.59,0.9005,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,42,xsum,142.29,0.8989,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,ag_news,54.81,0.9,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,alpaca_eval,39.89,0.8997,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,banking77,37.69,0.8955,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,cnn_dailymail,168.81,0.9026,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,daily_dialog,61.19,0.8571,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,dolly,58.85,1.0105,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,oasst1,77.5,0.9001,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,samsum,84.32,0.9005,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,ultrachat,139.05,0.9006,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,123,xsum,143.42,0.9001,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,ag_news,53.56,0.8763,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,alpaca_eval,40.01,0.8908,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,banking77,36.77,0.9007,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,cnn_dailymail,167.34,0.8984,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,daily_dialog,61.19,0.9364,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,dolly,59.96,0.7934,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,oasst1,71.46,0.8552,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,samsum,80.81,0.8934,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,ultrachat,140.78,0.9003,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,raw,456,xsum,134.67,0.8997,0.0,0.108
reactive_prefix_cache,TinyLlama-1.1B,templated,42,ag_news,59.12,1.2254,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,alpaca_eval,56.78,1.0356,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,banking77,42.83,1.3973,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,cnn_dailymail,184.3,1.0064,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,daily_dialog,61.89,1.3285,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,dolly,61.67,1.2326,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,oasst1,74.47,1.1243,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,samsum,94.81,1.146,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,ultrachat,147.87,1.057,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,42,xsum,154.05,1.0329,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,ag_news,60.19,1.2599,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,alpaca_eval,44.94,1.3195,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,banking77,53.31,1.1109,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,cnn_dailymail,183.11,1.0031,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,daily_dialog,63.58,1.3092,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,dolly,64.47,1.2264,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,oasst1,84.25,1.1391,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,samsum,91.86,1.165,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,ultrachat,151.97,1.0378,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,123,xsum,155.35,1.0402,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,ag_news,60.55,1.2171,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,alpaca_eval,44.74,1.3258,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,banking77,42.97,1.3859,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,cnn_dailymail,180.73,1.0038,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,daily_dialog,67.43,1.2925,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,dolly,59.03,1.2443,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,oasst1,78.63,1.1144,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,samsum,89.06,1.162,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,ultrachat,152.27,1.0489,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,templated,456,xsum,147.4,1.038,0.6,0.0
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,ag_news,59.66,0.8914,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,alpaca_eval,45.84,1.0106,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,banking77,44.43,1.0177,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,cnn_dailymail,185.38,0.8801,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,daily_dialog,70.27,0.8804,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,dolly,61.15,0.9893,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,oasst1,70.75,0.9715,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,samsum,99.95,0.8805,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,ultrachat,150.61,0.8772,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,42,xsum,156.21,0.8799,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,ag_news,63.35,0.8788,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,alpaca_eval,46.93,0.9399,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,banking77,42.47,1.0531,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,cnn_dailymail,184.02,0.88,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,daily_dialog,67.31,0.9386,0.35,0.003
